2025-04-16 09:57:20.400 [restartedMain] INFO  c.e.Journal.JournalAppWithMongoDB - Starting JournalAppWithMongoDB using Java 17.0.10 with PID 7700 (D:\Prince\Workspace\CodeBaseLearning\codeBasedLearning\SpringBoot_E_Digest\04_JournalApp\JournalAppWithMongoDB\target\classes started by erpri in D:\Prince\Workspace\CodeBaseLearning\codeBasedLearning\SpringBoot_E_Digest\04_JournalApp\JournalAppWithMongoDB)
2025-04-16 10:09:19.874 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-04-16 10:09:19.875 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-04-16 10:09:20.797 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-16 10:09:20.798 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2025-04-16 10:09:20.960 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 156 ms. Found 2 MongoDB repository interfaces.
2025-04-16 10:09:20.992 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-16 10:09:20.994 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-04-16 10:09:21.029 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.Journal.repository.JournalRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-04-16 10:09:21.030 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.Journal.repository.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-04-16 10:09:21.031 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
2025-04-16 10:09:21.589 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8282 (http)
2025-04-16 10:09:21.599 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8282"]
2025-04-16 10:09:21.602 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-04-16 10:09:21.603 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.30]
2025-04-16 10:09:21.653 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-04-16 10:09:21.654 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1778 ms
2025-04-16 10:09:21.805 [cluster-ClusterId{value='67ff34798358a54bb7f2b92c', description='Cluster0'}-srv-cluster0.5kijm.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server cluster0-shard-00-00.5kijm.mongodb.net:27017 to client view of cluster
2025-04-16 10:09:21.833 [restartedMain] INFO  org.mongodb.driver.client - MongoClient with metadata {"application": {"name": "Cluster0"}, "driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.0.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.10+11-LTS-240"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='erhimanshu924', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@63703f7d, com.mongodb.Jep395RecordCodecProvider@781cdcd1, com.mongodb.KotlinCodecProvider@3457417c]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.5kijm.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-sva256-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='Cluster0', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2025-04-16 10:09:21.840 [cluster-ClusterId{value='67ff34798358a54bb7f2b92c', description='Cluster0'}-srv-cluster0.5kijm.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server cluster0-shard-00-01.5kijm.mongodb.net:27017 to client view of cluster
2025-04-16 10:09:21.844 [cluster-ClusterId{value='67ff34798358a54bb7f2b92c', description='Cluster0'}-srv-cluster0.5kijm.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server cluster0-shard-00-02.5kijm.mongodb.net:27017 to client view of cluster
2025-04-16 10:09:22.095 [restartedMain] INFO  org.mongodb.driver.cluster - Waiting for server to become available for operation with ID 7. Remaining time: 30000 ms. Selector: WritableServerSelector, topology description: {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.5kijm.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=cluster0-shard-00-01.5kijm.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=cluster0-shard-00-02.5kijm.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}].
2025-04-16 10:09:22.228 [cluster-ClusterId{value='67ff34798358a54bb7f2b92c', description='Cluster0'}-cluster0-shard-00-01.5kijm.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-01.5kijm.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=215737100, setName='atlas-sva256-shard-0', canonicalAddress=cluster0-shard-00-01.5kijm.mongodb.net:27017, hosts=[cluster0-shard-00-00.5kijm.mongodb.net:27017, cluster0-shard-00-02.5kijm.mongodb.net:27017, cluster0-shard-00-01.5kijm.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.5kijm.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000a6, setVersion=1, topologyVersion=TopologyVersion{processId=67f8f374b75eaac58efa8ac6, counter=6}, lastWriteDate=Wed Apr 16 10:09:18 IST 2025, lastUpdateTimeNanos=5326079906500}
2025-04-16 10:09:22.228 [cluster-ClusterId{value='67ff34798358a54bb7f2b92c', description='Cluster0'}-cluster0-shard-00-00.5kijm.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-00.5kijm.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=215805000, setName='atlas-sva256-shard-0', canonicalAddress=cluster0-shard-00-00.5kijm.mongodb.net:27017, hosts=[cluster0-shard-00-00.5kijm.mongodb.net:27017, cluster0-shard-00-02.5kijm.mongodb.net:27017, cluster0-shard-00-01.5kijm.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.5kijm.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=67f8f1db5a97543e993d1acc, counter=4}, lastWriteDate=Wed Apr 16 10:09:18 IST 2025, lastUpdateTimeNanos=5326079990000}
2025-04-16 10:09:22.228 [cluster-ClusterId{value='67ff34798358a54bb7f2b92c', description='Cluster0'}-cluster0-shard-00-02.5kijm.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-02.5kijm.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=215755600, setName='atlas-sva256-shard-0', canonicalAddress=cluster0-shard-00-02.5kijm.mongodb.net:27017, hosts=[cluster0-shard-00-00.5kijm.mongodb.net:27017, cluster0-shard-00-02.5kijm.mongodb.net:27017, cluster0-shard-00-01.5kijm.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.5kijm.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=67f8f4c070274febb5a841a1, counter=3}, lastWriteDate=Wed Apr 16 10:09:18 IST 2025, lastUpdateTimeNanos=5326079922800}
2025-04-16 10:09:22.231 [cluster-ClusterId{value='67ff34798358a54bb7f2b92c', description='Cluster0'}-cluster0-shard-00-01.5kijm.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary cluster0-shard-00-01.5kijm.mongodb.net:27017 with max election id 7fffffff00000000000000a6 and max set version 1
2025-04-16 10:09:22.656 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-04-16 10:09:22.938 [restartedMain] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2025-04-16 10:09:23.629 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8282"]
2025-04-16 10:09:23.644 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8282 (http) with context path '/'
2025-04-16 10:09:23.658 [restartedMain] INFO  c.e.Journal.JournalAppWithMongoDB - Started JournalAppWithMongoDB in 4.305 seconds (process running for 4.9)
2025-04-16 10:09:29.014 [http-nio-8282-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-04-16 10:09:29.014 [http-nio-8282-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-04-16 10:09:29.017 [http-nio-8282-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2025-04-16 10:09:30.602 [http-nio-8282-exec-10] INFO  o.s.api.AbstractOpenApiResource - Init duration for springdoc-openapi is: 263 ms
2025-04-16 10:11:36.412 [RMI TCP Connection(4)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2025-04-16 10:11:36.418 [RMI TCP Connection(4)-127.0.0.1] INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8282"]
2025-04-16 10:11:36.533 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 3 class path changes (0 additions, 0 deletions, 3 modifications)
2025-04-16 10:11:36.788 [restartedMain] INFO  c.e.Journal.JournalAppWithMongoDB - Starting JournalAppWithMongoDB using Java 17.0.10 with PID 25364 (D:\Prince\Workspace\CodeBaseLearning\codeBasedLearning\SpringBoot_E_Digest\04_JournalApp\JournalAppWithMongoDB\target\classes started by erpri in D:\Prince\Workspace\CodeBaseLearning\codeBasedLearning\SpringBoot_E_Digest\04_JournalApp\JournalAppWithMongoDB)
2025-04-16 10:11:36.788 [restartedMain] INFO  c.e.Journal.JournalAppWithMongoDB - No active profile set, falling back to 1 default profile: "default"
2025-04-16 10:11:36.948 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-16 10:11:36.948 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2025-04-16 10:11:36.958 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 9 ms. Found 2 MongoDB repository interfaces.
2025-04-16 10:11:36.962 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-16 10:11:36.962 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-04-16 10:11:36.965 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.Journal.repository.JournalRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-04-16 10:11:36.965 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.Journal.repository.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-04-16 10:11:36.966 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 3 ms. Found 0 Redis repository interfaces.
2025-04-16 10:11:37.046 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8282 (http)
2025-04-16 10:11:37.046 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8282"]
2025-04-16 10:11:37.046 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-04-16 10:11:37.046 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.30]
2025-04-16 10:11:37.064 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-04-16 10:11:37.064 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 274 ms
2025-04-16 10:11:37.117 [restartedMain] INFO  org.mongodb.driver.client - MongoClient with metadata {"application": {"name": "Cluster0"}, "driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.0.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.10+11-LTS-240"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='erhimanshu924', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@63703f7d, com.mongodb.Jep395RecordCodecProvider@781cdcd1, com.mongodb.KotlinCodecProvider@3457417c]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.5kijm.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-sva256-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='Cluster0', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2025-04-16 10:11:37.127 [cluster-ClusterId{value='67ff35018358a54bb7f2b92d', description='Cluster0'}-srv-cluster0.5kijm.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server cluster0-shard-00-00.5kijm.mongodb.net:27017 to client view of cluster
2025-04-16 10:11:37.130 [cluster-ClusterId{value='67ff35018358a54bb7f2b92d', description='Cluster0'}-srv-cluster0.5kijm.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server cluster0-shard-00-01.5kijm.mongodb.net:27017 to client view of cluster
2025-04-16 10:11:37.136 [cluster-ClusterId{value='67ff35018358a54bb7f2b92d', description='Cluster0'}-srv-cluster0.5kijm.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server cluster0-shard-00-02.5kijm.mongodb.net:27017 to client view of cluster
2025-04-16 10:11:37.150 [restartedMain] INFO  org.mongodb.driver.cluster - Waiting for server to become available for operation with ID 51. Remaining time: 30000 ms. Selector: WritableServerSelector, topology description: {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.5kijm.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=cluster0-shard-00-01.5kijm.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=cluster0-shard-00-02.5kijm.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}].
2025-04-16 10:11:37.229 [cluster-ClusterId{value='67ff35018358a54bb7f2b92d', description='Cluster0'}-cluster0-shard-00-02.5kijm.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-02.5kijm.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=52197700, setName='atlas-sva256-shard-0', canonicalAddress=cluster0-shard-00-02.5kijm.mongodb.net:27017, hosts=[cluster0-shard-00-00.5kijm.mongodb.net:27017, cluster0-shard-00-02.5kijm.mongodb.net:27017, cluster0-shard-00-01.5kijm.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.5kijm.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=67f8f4c070274febb5a841a1, counter=3}, lastWriteDate=Wed Apr 16 10:11:33 IST 2025, lastUpdateTimeNanos=5461082385100}
2025-04-16 10:11:37.235 [cluster-ClusterId{value='67ff35018358a54bb7f2b92d', description='Cluster0'}-cluster0-shard-00-01.5kijm.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-01.5kijm.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=53340700, setName='atlas-sva256-shard-0', canonicalAddress=cluster0-shard-00-01.5kijm.mongodb.net:27017, hosts=[cluster0-shard-00-00.5kijm.mongodb.net:27017, cluster0-shard-00-02.5kijm.mongodb.net:27017, cluster0-shard-00-01.5kijm.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.5kijm.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000a6, setVersion=1, topologyVersion=TopologyVersion{processId=67f8f374b75eaac58efa8ac6, counter=6}, lastWriteDate=Wed Apr 16 10:11:33 IST 2025, lastUpdateTimeNanos=5461088957800}
2025-04-16 10:11:37.236 [cluster-ClusterId{value='67ff35018358a54bb7f2b92d', description='Cluster0'}-cluster0-shard-00-01.5kijm.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary cluster0-shard-00-01.5kijm.mongodb.net:27017 with max election id 7fffffff00000000000000a6 and max set version 1
2025-04-16 10:11:37.271 [cluster-ClusterId{value='67ff35018358a54bb7f2b92d', description='Cluster0'}-cluster0-shard-00-00.5kijm.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-00.5kijm.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=89398300, setName='atlas-sva256-shard-0', canonicalAddress=cluster0-shard-00-00.5kijm.mongodb.net:27017, hosts=[cluster0-shard-00-00.5kijm.mongodb.net:27017, cluster0-shard-00-02.5kijm.mongodb.net:27017, cluster0-shard-00-01.5kijm.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.5kijm.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=67f8f1db5a97543e993d1acc, counter=4}, lastWriteDate=Wed Apr 16 10:11:33 IST 2025, lastUpdateTimeNanos=5461125126500}
2025-04-16 10:11:37.498 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-04-16 10:11:37.540 [restartedMain] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2025-04-16 10:11:37.749 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8282"]
2025-04-16 10:11:37.752 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8282 (http) with context path '/'
2025-04-16 10:11:37.757 [restartedMain] INFO  c.e.Journal.JournalAppWithMongoDB - Started JournalAppWithMongoDB in 0.989 seconds (process running for 138.998)
2025-04-16 10:11:37.760 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2025-04-16 10:11:38.265 [RMI TCP Connection(4)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2025-04-16 10:11:38.267 [RMI TCP Connection(4)-127.0.0.1] INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8282"]
